id,code,first_name,second_name,web_name,team_code,player_type,status,in_dreamteam,form,total_points,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,now_cost
527,149519,Maxwel,Cornet,Cornet,WHU,MID,a,False,0.0,14,1.0,232,0,0,0,5,0,0,0,0,0,0,0,55
528,164555,Vladimír,Coufal,Coufal,WHU,DEF,a,False,0.0,58,2.1,2135,0,2,4,35,0,0,0,5,0,0,2,45
529,222017,Conor,Coventry,Coventry,WHU,MID,a,False,0.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,45
530,55459,Aaron,Cresswell,Cresswell,WHU,DEF,a,False,0.0,74,2.6,2235,0,1,6,32,0,0,0,3,0,0,8,45
531,220585,Flynn,Downes,Downes,WHU,MID,a,False,0.0,27,1.3,752,0,0,1,14,0,0,0,2,0,0,0,50
532,109533,Emerson,Palmieri dos Santos,Emerson,WHU,DEF,a,False,0.0,39,1.8,1317,1,0,2,28,0,0,0,2,0,0,2,45
533,37096,Lukasz,Fabianski,Fabianski,WHU,GKP,a,False,0.0,127,3.5,3111,0,0,9,48,0,1,0,1,0,109,10,45
534,217593,Pablo,Fornals Malla,P.Fornals,WHU,MID,a,False,0.0,71,2.2,1493,3,1,1,28,0,0,0,0,0,0,6,50
535,84939,Danny,Ings,Ings,WHU,FWD,a,False,0.0,97,2.8,1579,8,2,5,26,0,0,0,4,0,0,13,60
536,222018,Ben,Johnson,Johnson,WHU,DEF,a,False,0.0,29,1.7,860,0,0,2,13,0,0,0,0,0,0,1,45
537,201057,Thilo,Kehrer,Kehrer,WHU,DEF,a,False,0.0,67,2.5,2229,0,3,5,34,1,0,0,4,0,0,4,45
538,487837,Divin,Mubama,Mubama,WHU,FWD,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
539,224024,Lucas,Tolentino Coelho de Lima,L.Paquetá,WHU,MID,a,False,0.0,98,3.5,2154,4,5,6,39,0,0,0,5,0,0,8,60
541,195899,Gianluca,Scamacca,Scamacca,WHU,FWD,u,False,0.0,41,2.6,921,3,0,3,12,0,0,0,3,0,0,7,60
542,215439,Tomáš,Souček,Souček,WHU,MID,a,False,0.0,100,2.8,2811,2,4,8,42,0,0,0,3,0,0,6,50
543,180151,Nikola,Vlašić,Vlašić,WHU,MID,u,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
544,103192,Kurt,Zouma,Zouma,WHU,DEF,a,False,0.0,88,3.5,1988,2,1,7,29,0,0,0,0,0,0,8,45
577,40669,Angelo,Ogbonna,Ogbonna,WHU,DEF,a,False,0.0,44,2.8,1234,0,0,4,19,0,0,0,0,0,0,4,45
642,213999,Edson,Álvarez Velázquez,Álvarez,WHU,MID,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50
545,448514,Rayan,Aït-Nouri,Aït-Nouri,WOL,DEF,a,False,0.0,41,2.0,1067,1,0,4,18,1,0,0,4,0,0,0,45
546,79602,Daniel,Bentley,Bentley,WOL,GKP,a,False,0.0,6,3.0,180,0,0,0,3,0,0,0,0,0,11,0,40
547,431960,Bendegúz,Bolla,Bolla,WOL,DEF,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
548,490721,Hugo,Bueno López,Bueno,WOL,DEF,a,False,0.0,41,2.0,1307,0,1,3,29,0,0,0,1,0,0,3,45
549,510363,Francisco Jorge,Tomás Oliveira,Chiquinho,WOL,MID,u,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
550,245923,Luke,Cundle,Cundle,WOL,MID,u,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
551,60232,Craig,Dawson,Dawson,WOL,DEF,a,False,0.0,75,3.0,2134,1,1,7,31,0,0,0,6,0,0,7,45
552,449988,Fábio,Silva,Fábio Silva,WOL,FWD,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55
554,181284,Gonçalo Manuel,Ganchinho Guedes,Guedes,WOL,MID,a,False,0.0,29,2.2,703,1,1,2,12,0,0,0,1,0,0,1,55
555,240299,Joe,Hodge,Hodge,WOL,MID,a,False,0.0,5,0.8,172,0,0,0,5,0,0,0,1,0,0,0,45
556,441271,Ki-Jana,Hoever,Hoever,WOL,DEF,u,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
557,184754,Hwang,Hee-chan,Hee Chan,WOL,MID,a,False,0.0,60,2.2,1117,3,2,3,18,0,0,0,1,0,0,3,55
559,448089,João Victor,Gomes da Silva,João Gomes,WOL,MID,a,False,0.0,21,1.9,649,1,0,2,18,0,0,0,5,0,0,2,50
560,114128,Jonathan,Castro Otto,J.Otto,WOL,DEF,a,False,0.0,45,2.5,1257,1,0,5,21,0,0,0,3,1,0,0,45
561,428610,Bruno,Cavaco Jordão,Jordão,WOL,MID,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45
562,429414,Sasa,Kalajdzic,Kalajdžić,WOL,FWD,a,False,0.0,1,1.0,45,0,0,0,0,0,0,0,0,0,0,0,50
563,214048,Max,Kilman,Kilman,WOL,DEF,a,False,0.0,109,2.9,3307,0,1,11,56,0,0,0,3,0,0,12,45
564,138001,Tom,King,King,WOL,GKP,a,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
565,151086,Mario,Lemina,Lemina,WOL,MID,a,False,0.0,35,1.8,1297,0,1,5,28,0,0,0,2,1,0,0,50
566,465351,Matheus Luiz,Nunes,Matheus N.,WOL,MID,a,False,0.0,80,2.4,2467,1,1,11,38,0,0,0,2,1,0,5,50
567,247632,Pedro,Lomba Neto,Neto,WOL,MID,a,False,0.0,37,2.1,962,0,2,5,15,0,0,0,1,0,0,0,55
568,200600,Daniel,Castelo Podence,Podence,WOL,MID,a,False,0.0,92,2.9,1760,6,1,6,31,0,0,0,5,0,0,10,55
569,149065,José,Malheiro de Sá,José Sá,WOL,GKP,a,False,0.0,148,4.1,3240,0,0,11,55,0,2,0,2,0,108,18,50
570,88484,Pablo,Sarabia,Sarabia,WOL,MID,a,False,0.0,27,2.1,764,1,0,3,9,0,0,0,3,0,0,3,50
571,216208,Matija,Šarkić,Šarkić,WOL,GKP,u,False,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40
572,200402,Nélson,Cabral Semedo,N.Semedo,WOL,DEF,a,False,0.0,75,2.1,2633,0,1,8,43,0,0,0,11,1,0,5,45
573,510362,Toti António,Gomes,Toti,WOL,DEF,a,False,0.0,43,2.5,978,1,0,4,14,0,0,0,6,0,0,4,45
574,476502,Boubacar,Traoré,Boubacar Traore,WOL,MID,a,False,0.0,14,1.4,405,0,1,0,9,0,0,0,2,0,0,0,45
590,430871,Matheus,Santos Carneiro Da Cunha,Cunha,WOL,FWD,a,False,0.0,39,2.3,961,2,0,5,12,0,0,0,1,0,0,6,55
598,87835,Matt,Doherty,Doherty,WOL,DEF,a,False,0.0,35,2.9,663,1,0,3,9,0,0,0,0,0,0,2,45
